,ts,device_id,type,subtype,to_ds,from_ds,flags,duration_id,sequence_ctrl,addr1,addr2,addr3,addr4,rssi,channel,payload_size,payload
713,1654884640,dev-6sdvl6005smx,0,4,0,0,0,0,12864,"""FF:FF:FF:FF:FF:FF""","""ec3cf656934bde67db0a4bdc6e763bfdbda3e7d003eed713024ba73cf485db5c""","""FF:FF:FF:FF:FF:FF""","""86c3282d4fe282d0c393242eb204808b2a1698d35181302265f089907819c181""",-81,6,158,
714,1654884640,dev-6sdvl6005smx,0,4,0,0,0,0,12880,"""FF:FF:FF:FF:FF:FF""","""ec3cf656934bde67db0a4bdc6e763bfdbda3e7d003eed713024ba73cf485db5c""","""FF:FF:FF:FF:FF:FF""","""86c3282d4fe282d0c393242eb204808b2a1698d35181302265f089907819c181""",-81,6,158,
715,1654884640,dev-6sdvl6005smx,0,4,0,0,0,0,13376,"""FF:FF:FF:FF:FF:FF""","""ec3cf656934bde67db0a4bdc6e763bfdbda3e7d003eed713024ba73cf485db5c""","""FF:FF:FF:FF:FF:FF""","""86c3282d4fe282d0c393242eb204808b2a1698d35181302265f089907819c181""",-88,6,158,
716,1654884640,dev-6sdvl6005smx,0,4,0,0,0,0,13392,"""FF:FF:FF:FF:FF:FF""","""ec3cf656934bde67db0a4bdc6e763bfdbda3e7d003eed713024ba73cf485db5c""","""FF:FF:FF:FF:FF:FF""","""86c3282d4fe282d0c393242eb204808b2a1698d35181302265f089907819c181""",-87,6,158,
717,1654884640,dev-6sdvl6005smx,0,4,0,0,0,0,9120,"""FF:FF:FF:FF:FF:FF""","""deb6f688d054b844396e6d0ec03be0fe2ac5d35704172c2096a30e7a6267e5ec""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-83,6,139,
718,1654884640,dev-6sdvl6005smx,0,5,0,0,0,314,2496,"""deb6f688d054b844396e6d0ec03be0fe2ac5d35704172c2096a30e7a6267e5ec""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""80665e54268fb361931bbb20dc7ff18219a23801a81b2aba22d6f45430bf1f65""",-36,6,233,
719,1654884640,dev-6sdvl6005smx,0,5,0,0,2,314,2496,"""deb6f688d054b844396e6d0ec03be0fe2ac5d35704172c2096a30e7a6267e5ec""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""c245f5c7a218db6aece66a98bce371a97a66a310299906708cf76f07eaa9d04a""",-36,6,233,
720,1654884640,dev-6sdvl6005smx,0,5,0,0,2,314,2496,"""deb6f688d054b844396e6d0ec03be0fe2ac5d35704172c2096a30e7a6267e5ec""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""c1f578a6794462c6be90ae5f3056c201cc56242b20c45da82397beaa15f385b6""",-37,6,233,
721,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,12192,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-88,6,283,
722,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23216,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""761d5d43a44375f73c3ae6433a6cf97f8523d24e70d8894d7b171bd10cb78c5d""",-89,6,204,
723,1654884655,dev-6sdvl6005smx,0,5,0,0,0,314,49840,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""3a04542c0859bd0e3cf3e10ec38b5b8daf9cfa661c5093bf783367706f2fce58""",-37,6,227,
724,1654884655,dev-6sdvl6005smx,0,5,0,0,2,314,49840,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""8133f563375fb7d15e1676a01fc77f9cad1719da928a7c26b59b3e2207322e6f""",-37,6,227,
725,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,12208,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""1153ecbe908e4c2a6050e02354c674f56c052f364664704beff13299c6385d35""",-83,6,294,
726,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,12224,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-82,6,283,
727,1654884655,dev-6sdvl6005smx,0,5,0,0,0,314,49856,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""c37544d3b8026d56aaa969c2dc3c736d638c95d9208aa48407619fb9e95f1ed5""",-35,6,227,
728,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23232,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""ce5ce215e3f91cb7b88f4bac2aa49f7648bd31b8de2f4a2da8513d7701b7b95f""",-88,6,204,
729,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23232,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""5da9497828b7f9b935403b7dfb8469bbfcbf8e1b433b8a42f4d384106dc4d3a0""",-89,6,204,
730,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,57936,"""FF:FF:FF:FF:FF:FF""","""45bfd61e4598702b9ce91dd1cc91fc84db16383e6e584378f35fed846465b417""","""FF:FF:FF:FF:FF:FF""","""86c3282d4fe282d0c393242eb204808b2a1698d35181302265f089907819c181""",-81,6,53,
731,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,57952,"""FF:FF:FF:FF:FF:FF""","""45bfd61e4598702b9ce91dd1cc91fc84db16383e6e584378f35fed846465b417""","""FF:FF:FF:FF:FF:FF""","""86c3282d4fe282d0c393242eb204808b2a1698d35181302265f089907819c181""",-83,6,53,
732,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,27584,"""FF:FF:FF:FF:FF:FF""","""bb064b09127d10c28ea6faebb7cacf0f3e758695a2cc8169ccd4c96bfd2303ad""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-94,6,156,
733,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,41424,"""FF:FF:FF:FF:FF:FF""","""73ea1cfa1044d0aec13378fd9c27cb1985329eabe8044082ba5bf195d03fd50a""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-82,6,120,
734,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23248,"""73ea1cfa1044d0aec13378fd9c27cb1985329eabe8044082ba5bf195d03fd50a""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""1370ee8695273740531ada8710d16ccc56c7a29c1ed88bbc5230b1c3d95ca896""",-88,6,204,
735,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23264,"""adfc27e58f1d99044e25216f6a076794ccdad55aa720aad9789d6b7b2cf5ec2c""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""fb8660862ced9c3141a6bf7e08c1c680d39c93b073cd7e86ad4410e3fb4c957b""",-88,6,253,
736,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23264,"""adfc27e58f1d99044e25216f6a076794ccdad55aa720aad9789d6b7b2cf5ec2c""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""d6e12d65d371b54d40ae642531a9c834aca0545de9f91e60ecef15587bc1bd33""",-88,6,253,
737,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,41440,"""FF:FF:FF:FF:FF:FF""","""73ea1cfa1044d0aec13378fd9c27cb1985329eabe8044082ba5bf195d03fd50a""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-82,6,120,
738,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23280,"""73ea1cfa1044d0aec13378fd9c27cb1985329eabe8044082ba5bf195d03fd50a""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""dc7b511b13f7eee996dfa173e2752d8981e5f40dbf98b83bf799fc62d17299cc""",-87,6,204,
739,1654884655,dev-6sdvl6005smx,0,4,0,0,0,0,53600,"""FF:FF:FF:FF:FF:FF""","""adfc27e58f1d99044e25216f6a076794ccdad55aa720aad9789d6b7b2cf5ec2c""","""FF:FF:FF:FF:FF:FF""","""c8f0a1c523042c56b8e566b39f656e7eafc54d9e52da6f0c9c85ac982cd54ab7""",-47,6,125,
740,1654884655,dev-6sdvl6005smx,0,5,0,0,2,48,23296,"""adfc27e58f1d99044e25216f6a076794ccdad55aa720aad9789d6b7b2cf5ec2c""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""0438380b3ba7b2354a5a829f0677d384226eeb33f3e92481f3e5068f3c9d05dc""",-87,6,253,
